date,amount,category,subcategory,description,merchant,transaction_type,user_id
2024-10-24,15.82,Food & Dining,Delivery,Coffee,Safeway,expense,1
2024-10-25,22.38,Transportation,Gas,Gas fill-up,Shell,expense,1
2024-10-26,36.09,Food & Dining,Delivery,Lunch,McDonalds,expense,1
2024-10-28,15.58,Entertainment,Gaming,Subscription,PlayStation Store,expense,1
2024-10-28,16.42,Entertainment,Movies,Movie tickets,Steam,expense,1
2024-10-31,49.33,Food & Dining,Restaurants,Coffee,Chipotle,expense,1
2024-10-31,67.07,Transportation,Parking,Parking fee,Uber,expense,1
2024-11-01,3644.12,Salary,Salary,Monthly salary payment,Tech Corp,income,1
2024-11-01,86.1375873114944,Food & Dining,Coffee,Coffee,Whole Foods,expense,1
2024-11-01,208.78,Utilities,Electric,Electric bill,Verizon,expense,1
2024-11-02,59.98398136864377,Shopping,Electronics,Personal items,Target,expense,1
2024-11-04,1417.1,Housing,HOA Fees,Property maintenance,Bank of America,expense,1
2024-11-04,72.28,Transportation,Gas,Gas fill-up,Honda Finance,expense,1
2024-11-04,11.44,Transportation,Parking,Parking fee,Chevron,expense,1
2024-11-04,217.66,Utilities,Phone,Internet bill,AT&T,expense,1
2024-11-04,17.694145699638252,Shopping,Electronics,Online purchase,Amazon,expense,1
2024-11-04,41.94,Subscription,Subscription,Law happen actually home.,"Lam, Thompson and Lewis",expense,1
2024-11-07,22.5,ATM Fee,ATM Fee,Radio same.,Acevedo-Robinson,expense,1
2024-11-09,16.4,Entertainment,Sports,Movie tickets,AMC Theaters,expense,1
2024-11-10,36.57,Subscription,Subscription,They close campaign minute.,Ritter-Henderson,expense,1
2024-11-11,24.36,Transportation,Public Transit,Gas fill-up,Metro,expense,1
2024-11-11,134.0,Healthcare,Insurance Premium,Doctor visit,Kaiser Permanente,expense,1
2024-11-12,70.40318259499175,Food & Dining,Delivery,Grocery shopping,Whole Foods,expense,1
2024-11-12,174.7,Healthcare,Pharmacy,Doctor visit,Kaiser Permanente,expense,1
2024-11-13,17.237967724256237,Food & Dining,Delivery,Coffee,DoorDash,expense,1
2024-11-15,3692.89,Salary,Salary,Monthly salary payment,Healthcare LLC,income,1
2024-11-16,60.82,Transportation,Uber/Lyft,Gas fill-up,Uber,expense,1
2024-11-16,9.548075050394814,Shopping,Home Goods,Personal items,Best Buy,expense,1
2024-11-17,22.04,Entertainment,Streaming,Concert,Steam,expense,1
2024-11-17,11.81,ATM Fee,ATM Fee,Hope there mouth majority.,Norton Inc,expense,1
2024-11-17,48.74,Bank Fee,Bank Fee,Community itself agent edge I.,Murphy-Jennings,expense,1
2024-11-18,60.76172720755659,Food & Dining,Groceries,Lunch,Whole Foods,expense,1
2024-11-18,7.99,ATM Fee,ATM Fee,Security defense church art remain.,Foster PLC,expense,1
2024-11-19,21.3,Entertainment,Music,Concert,Spotify,expense,1
2024-11-25,5.34,Bank Fee,Bank Fee,Fly claim have available.,"Watkins, Tucker and Ryan",expense,1
2024-11-26,28.68,Transportation,Public Transit,Parking fee,Lyft,expense,1
2024-11-27,195.55,Utilities,Phone,Electric bill,Water Company,expense,1
2024-11-29,1468.95,Housing,Mortgage,Rent payment,Bank of America,expense,1
2024-11-29,1511.31,Housing,Rent,Property maintenance,Property Manager,expense,1
2024-11-30,42.99,Transportation,Uber/Lyft,Parking fee,Shell,expense,1
2024-12-01,3803.52,Salary,Salary,Monthly salary payment,Tech Corp,income,1
2024-12-01,249.82,Utilities,Electric,Phone bill,Verizon,expense,1
2024-12-03,16.26,Entertainment,Music,Movie tickets,Spotify,expense,1
2024-12-05,28.45598812170208,Shopping,Books,Retail shopping,Target,expense,1
2024-12-07,19.24,Entertainment,Music,Subscription,AMC Theaters,expense,1
2024-12-09,14.25,ATM Fee,ATM Fee,Stuff admit really.,"Hatfield, Booker and Cooper",expense,1
2024-12-10,26.59979698515947,Food & Dining,Groceries,Dinner,DoorDash,expense,1
2024-12-10,32.41514409413982,Shopping,Home Goods,Online purchase,Target,expense,1
2024-12-10,25.42,Subscription,Subscription,Court meet fear hair.,"Saunders, Jones and Stephenson",expense,1
2024-12-11,41.76,Subscription,Subscription,Thank now.,Smith-King,expense,1
2024-12-13,58.38,Transportation,Uber/Lyft,Parking fee,Lyft,expense,1
2024-12-14,66.07037938125353,Food & Dining,Restaurants,Lunch,Uber Eats,expense,1
2024-12-14,29.91,Subscription,Subscription,Story act really necessary.,"Harris, Williams and Gilbert",expense,1
2024-12-15,3631.66,Salary,Salary,Monthly salary payment,Tech Corp,income,1
2024-12-15,1425.22,Housing,Maintenance,Mortgage payment,Home Depot,expense,1
2024-12-15,14.682315753791773,Food & Dining,Delivery,Coffee,Uber Eats,expense,1
2024-12-15,59.43,Transportation,Uber/Lyft,Gas fill-up,Honda Finance,expense,1
2024-12-16,13.68,Entertainment,Streaming,Concert,Spotify,expense,1
2024-12-17,4.13,Entertainment,Sports,Concert,AMC Theaters,expense,1
2024-12-17,38.258404588827425,Shopping,Home Goods,Retail shopping,Best Buy,expense,1
2024-12-17,45.43,Subscription,Subscription,Community goal field.,"Sanchez, Thompson and Carter",expense,1
2024-12-18,8.06,Entertainment,Gaming,Concert,AMC Theaters,expense,1
2024-12-20,17.82,Transportation,Public Transit,Gas fill-up,Honda Finance,expense,1
2024-12-21,1501.84,Housing,Maintenance,Mortgage payment,Bank of America,expense,1
2024-12-21,253.81,Utilities,Phone,Phone bill,AT&T,expense,1
2024-12-21,154.84,Healthcare,Dental,Insurance,Dental Associates,expense,1
2024-12-21,41.95,Bank Fee,Bank Fee,Nothing standard deep exactly.,Lee-Donovan,expense,1
2024-12-22,23.055102614567947,Food & Dining,Restaurants,Grocery shopping,McDonalds,expense,1
2024-12-22,34.27,Bank Fee,Bank Fee,Over show affect.,"Davis, Daniel and Gilmore",expense,1
2024-12-23,39.034602424963445,Food & Dining,Delivery,Grocery shopping,McDonalds,expense,1
2024-12-23,23.93,Transportation,Public Transit,Car payment,Chevron,expense,1
2024-12-23,9.01,Entertainment,Streaming,Concert,Steam,expense,1
2024-12-26,11.37,Transportation,Public Transit,Car payment,Uber,expense,1
2024-12-26,6.52,Subscription,Subscription,Market anyone marriage.,"Davis, Davis and Chavez",expense,1
2024-12-29,128.06,Healthcare,Pharmacy,Insurance,Kaiser Permanente,expense,1
2024-12-29,8.27,Subscription,Subscription,Matter stand nor wear.,"Bennett, Young and Davis",expense,1
2024-12-30,165.76,Utilities,Gas,Electric bill,Comcast,expense,1
2024-12-30,42.12,Other,Other,General themselves part.,Ross Group,expense,1
2024-12-31,30.59,Other,Other,Political down on mention.,Clark PLC,expense,1
2024-01-01,3474.83,Salary,Salary,Monthly salary payment,Healthcare LLC,income,2
2024-01-01,42.3,Shopping,Clothing,Retail shopping,Amazon,expense,2
2024-01-01,48.26,Subscription,Subscription,Discover direction seek now.,Guerra-Erickson,expense,2
2024-01-02,21.69,Shopping,Electronics,Personal items,Walgreens,expense,2
2024-01-02,373.11,Travel,Flights,Vacation expense,Southwest Airlines,expense,2
2024-01-03,23.36,Entertainment,Movies,Concert,Steam,expense,2
2024-01-03,43.19,Shopping,Personal Care,Online purchase,Target,expense,2
2024-01-04,1362.56,Housing,HOA Fees,Property maintenance,Property Manager,expense,2
2024-01-04,11.49,Transportation,Parking,Parking fee,Shell,expense,2
2024-01-04,5.33,Entertainment,Movies,Subscription,Netflix,expense,2
2024-01-04,19.02,Shopping,Personal Care,Online purchase,Best Buy,expense,2
2024-01-05,23.73,Food & Dining,Fast Food,Grocery shopping,Safeway,expense,2
2024-01-05,189.59,Healthcare,Dental,Doctor visit,Dental Associates,expense,2
2024-01-06,15.64,ATM Fee,ATM Fee,Professor last customer.,"Herrera, Mason and Cole",expense,2
2024-01-07,168.88,Utilities,Gas,Electric bill,Verizon,expense,2
2024-01-08,46.17,Food & Dining,Coffee,Coffee,Whole Foods,expense,2
2024-01-08,223.51,Utilities,Water,Electric bill,Comcast,expense,2
2024-01-08,163.22,Healthcare,Pharmacy,Prescription,Kaiser Permanente,expense,2
2024-01-08,46.8,ATM Fee,ATM Fee,That recognize reason model.,Gamble PLC,expense,2
2024-01-09,19.7,Food & Dining,Restaurants,Grocery shopping,DoorDash,expense,2
2024-01-10,8.26,Food & Dining,Groceries,Coffee,Starbucks,expense,2
2024-01-10,39.4,Transportation,Uber/Lyft,Car payment,Honda Finance,expense,2
2024-01-13,1398.78,Housing,Maintenance,Property maintenance,Home Depot,expense,2
2024-01-13,6.11,Entertainment,Movies,Concert,Netflix,expense,2
2024-01-15,3488.79,Salary,Salary,Monthly salary payment,Finance Inc,income,2
2024-01-15,1066.23,Freelance,Freelance,Freelance project payment,Upwork,income,2
2024-01-17,20.97,Entertainment,Music,Concert,AMC Theaters,expense,2
2024-01-17,29.75,Shopping,Electronics,Personal items,CVS,expense,2
2024-01-18,40.05,Bank Fee,Bank Fee,Particularly past.,Liu and Sons,expense,2
2024-01-20,13.91,Subscription,Subscription,Chance peace memory.,Smith-Alexander,expense,2
2024-01-21,4.93,Entertainment,Sports,Concert,PlayStation Store,expense,2
2024-01-21,43.84,Bank Fee,Bank Fee,Can husband traditional.,Brooks-Long,expense,2
2024-01-22,40.47,Subscription,Subscription,Box serious each.,Miller-Evans,expense,2
2024-01-23,20.08,Entertainment,Streaming,Concert,PlayStation Store,expense,2
2024-01-23,38.45,Other,Other,Research generation let.,Fry-Wong,expense,2
2024-01-24,1471.1,Housing,Rent,Rent payment,Landlord,expense,2
2024-01-26,41.12,Food & Dining,Delivery,Coffee,Chipotle,expense,2
2024-01-26,152.73,Utilities,Internet,Phone bill,AT&T,expense,2
2024-01-26,45.35,ATM Fee,ATM Fee,Quickly board.,"Maldonado, Huang and Roth",expense,2
2024-01-27,24.16,Bank Fee,Bank Fee,Tough actually thought.,Williams-Owens,expense,2
2024-01-28,19.14,Food & Dining,Restaurants,Dinner,Whole Foods,expense,2
2024-01-30,66.8,Transportation,Car Payment,Gas fill-up,Metro,expense,2
2024-02-01,3441.14,Salary,Salary,Monthly salary payment,Tech Corp,income,2
2024-02-01,790.55,Freelance,Freelance,Freelance project payment,Client A,income,2
2024-02-03,37.56,Transportation,Public Transit,Parking fee,Lyft,expense,2
2024-02-03,11.23,ATM Fee,ATM Fee,Discuss have production environment grow.,"Robertson, Murphy and Howard",expense,2
2024-02-04,13.72,Transportation,Uber/Lyft,Car payment,Shell,expense,2
2024-02-04,113.89,Healthcare,Pharmacy,Insurance,Kaiser Permanente,expense,2
2024-02-05,13.41,Entertainment,Sports,Movie tickets,Steam,expense,2
2024-02-05,33.55,Bank Fee,Bank Fee,Citizen rather conference eat.,"Jacobs, Vazquez and Williams",expense,2
2024-02-06,6.3,Entertainment,Movies,Subscription,AMC Theaters,expense,2
2024-02-06,42.53,Shopping,Electronics,Retail shopping,CVS,expense,2
2024-02-07,43.67,Transportation,Uber/Lyft,Gas fill-up,Shell,expense,2
2024-02-07,39.93,Other,Other,Media ground little chance.,Valentine-Mcneil,expense,2
2024-02-08,34.65,Subscription,Subscription,Know significant.,"Smith, White and Rodgers",expense,2
2024-02-09,1339.7,Housing,Maintenance,Mortgage payment,Property Manager,expense,2
2024-02-09,32.38,Food & Dining,Restaurants,Coffee,Whole Foods,expense,2
2024-02-11,39.76,ATM Fee,ATM Fee,Television them medical draw.,"Hampton, Smith and Weber",expense,2
2024-02-12,9.44,Entertainment,Music,Movie tickets,PlayStation Store,expense,2
2024-02-13,30.12,Food & Dining,Fast Food,Coffee,Uber Eats,expense,2
2024-02-13,167.43,Utilities,Phone,Internet bill,PG&E,expense,2
2024-02-14,40.12,Shopping,Clothing,Retail shopping,CVS,expense,2
2024-02-14,21.19,Bank Fee,Bank Fee,Account church Mr movie best.,"Jenkins, Richardson and Castillo",expense,2
2024-02-15,3568.23,Salary,Salary,Monthly salary payment,Healthcare LLC,income,2
2024-02-15,958.29,Freelance,Freelance,Freelance project payment,Client A,income,2
2024-02-15,26.27,Shopping,Clothing,Personal items,Walgreens,expense,2
2024-02-16,10.77,Shopping,Electronics,Online purchase,Macys,expense,2
2024-02-17,11.59,Subscription,Subscription,Research manager certainly.,"Bullock, Alexander and Hunt",expense,2
2024-02-18,30.21,Other,Other,Weight choose science.,"Miller, Weaver and Oconnor",expense,2
2024-02-20,20.97,Entertainment,Streaming,Subscription,Netflix,expense,2
2024-02-20,150.25,Healthcare,Dental,Insurance,Dental Associates,expense,2
2024-02-21,1332.93,Housing,Rent,Rent payment,Wells Fargo,expense,2
2024-02-22,33.8,Food & Dining,Coffee,Grocery shopping,Chipotle,expense,2
2024-02-25,187.11,Travel,Flights,Hotel stay,Southwest Airlines,expense,2
2024-02-26,12.53,Food & Dining,Delivery,Coffee,McDonalds,expense,2
2024-02-28,36.16,Food & Dining,Groceries,Coffee,DoorDash,expense,2
2024-02-29,64.34,Transportation,Parking,Parking fee,Lyft,expense,2
2024-03-01,3635.79,Salary,Salary,Monthly salary payment,Healthcare LLC,income,2
2024-03-01,893.4,Freelance,Freelance,Freelance project payment,Upwork,income,2
2024-03-02,130.58,Healthcare,Doctor Visit,Doctor visit,Kaiser Permanente,expense,2
2024-03-04,10.45,Entertainment,Music,Movie tickets,AMC Theaters,expense,2
2024-03-07,136.54,Utilities,Water,Electric bill,Comcast,expense,2
2024-03-08,207.19,Utilities,Internet,Electric bill,PG&E,expense,2
2024-03-08,16.73,Entertainment,Sports,Movie tickets,AMC Theaters,expense,2
2024-03-08,38.46,Shopping,Books,Online purchase,Target,expense,2
2024-03-09,1465.03,Housing,Maintenance,Mortgage payment,Home Depot,expense,2
2024-03-10,11.03,Food & Dining,Groceries,Coffee,Safeway,expense,2
2024-03-12,1358.92,Housing,HOA Fees,Mortgage payment,Bank of America,expense,2
2024-03-13,16.36,Entertainment,Sports,Subscription,Netflix,expense,2
2024-03-14,32.28,Transportation,Parking,Car payment,Honda Finance,expense,2
2024-03-15,3481.73,Salary,Salary,Monthly salary payment,Healthcare LLC,income,2
2024-03-15,42.74,Bank Fee,Bank Fee,Impact actually total but.,"Johnson, Richards and Sharp",expense,2
2024-03-17,39.76,Shopping,Personal Care,Online purchase,Amazon,expense,2
2024-03-19,45.24,Other,Other,Write risk group.,Brennan PLC,expense,2
2024-03-21,49.35,ATM Fee,ATM Fee,Several recognize ten to.,Martinez-Moore,expense,2
2024-03-22,244.27,Utilities,Gas,Phone bill,Water Company,expense,2
2024-03-22,12.28,Shopping,Home Goods,Retail shopping,Amazon,expense,2
2024-03-24,9.19,Bank Fee,Bank Fee,Ask yard financial.,Watson Group,expense,2
2024-03-25,28.63,Shopping,Clothing,Online purchase,Best Buy,expense,2
2024-03-25,9.47,Subscription,Subscription,Piece debate hot TV.,"Nash, Palmer and Davis",expense,2
2024-03-26,44.02,Food & Dining,Restaurants,Dinner,Starbucks,expense,2
2024-03-27,32.97,Other,Other,Establish top give.,"Webb, Smith and Reyes",expense,2
2024-03-29,42.86,Food & Dining,Groceries,Dinner,McDonalds,expense,2
2024-03-29,61.2,Transportation,Car Payment,Parking fee,Lyft,expense,2
2024-03-29,27.31,Shopping,Clothing,Personal items,Amazon,expense,2
2024-03-30,20.38,Entertainment,Gaming,Subscription,AMC Theaters,expense,2
2024-03-31,31.13,Food & Dining,Groceries,Grocery shopping,Starbucks,expense,2
2024-03-31,58.93,Transportation,Car Payment,Gas fill-up,Uber,expense,2
2024-04-01,3601.38,Salary,Salary,Monthly salary payment,Finance Inc,income,2
2024-04-01,854.26,Freelance,Freelance,Freelance project payment,Upwork,income,2
2024-04-02,26.9,Other,Other,Attention however reality help.,Ramirez-Smith,expense,2
2024-04-06,27.14,Shopping,Home Goods,Personal items,CVS,expense,2
2024-04-08,16.88,Entertainment,Streaming,Subscription,Netflix,expense,2
2024-04-08,19.78,Shopping,Personal Care,Retail shopping,Best Buy,expense,2
2024-04-08,13.97,Shopping,Electronics,Online purchase,Macys,expense,2
2024-04-10,1456.48,Housing,HOA Fees,Rent payment,Bank of America,expense,2
2024-04-11,128.04,Healthcare,Dental,Insurance,CVS Pharmacy,expense,2
2024-04-11,35.74,Subscription,Subscription,Send woman however win community.,Williams-Sharp,expense,2
2024-04-11,37.63,Bank Fee,Bank Fee,Far read case oil.,"Buchanan, Hernandez and Kirk",expense,2
2024-04-13,6.52,Entertainment,Movies,Concert,PlayStation Store,expense,2
2024-04-14,61.03,Transportation,Parking,Car payment,Shell,expense,2
2024-04-15,3551.45,Salary,Salary,Monthly salary payment,Tech Corp,income,2
2024-04-15,13.29,Entertainment,Streaming,Subscription,Steam,expense,2
2024-04-18,49.5,Food & Dining,Fast Food,Coffee,DoorDash,expense,2
2024-04-18,64.55,Transportation,Parking,Gas fill-up,Uber,expense,2
2024-04-18,128.6,Utilities,Phone,Internet bill,Verizon,expense,2
2024-04-20,38.09,Other,Other,Senior free program to budget.,Vazquez Ltd,expense,2
2024-04-21,24.73,Food & Dining,Restaurants,Grocery shopping,McDonalds,expense,2
2024-04-21,172.69,Healthcare,Dental,Doctor visit,Kaiser Permanente,expense,2
2024-04-22,47.5,Bank Fee,Bank Fee,Amount bit idea cover trip.,Mora and Sons,expense,2
2024-04-22,39.28,Other,Other,Mind first body put.,Mejia-Massey,expense,2
2024-04-22,30.27,Other,Other,Rise boy.,Malone-Flowers,expense,2
2024-04-23,1453.02,Housing,Property Tax,Rent payment,Bank of America,expense,2
2024-04-23,18.51,Food & Dining,Groceries,Coffee,Whole Foods,expense,2
2024-04-25,48.93,Other,Other,Action system.,Weber-Clarke,expense,2
2024-04-26,36.58,Food & Dining,Groceries,Grocery shopping,Whole Foods,expense,2
2024-04-26,21.05,Shopping,Clothing,Personal items,Amazon,expense,2
2024-04-27,22.24,Transportation,Gas,Car payment,Metro,expense,2
2024-04-28,6.8,Entertainment,Gaming,Concert,AMC Theaters,expense,2
2024-04-28,12.78,Entertainment,Gaming,Concert,Steam,expense,2
2024-04-30,1346.47,Housing,Property Tax,Mortgage payment,Wells Fargo,expense,2
2024-04-30,8.56,Bank Fee,Bank Fee,Cost line.,Hicks PLC,expense,2
2024-05-01,3611.65,Salary,Salary,Monthly salary payment,Healthcare LLC,income,2
2024-05-01,56.95,Transportation,Uber/Lyft,Parking fee,Chevron,expense,2
2024-05-04,16.0,Other,Other,Bar everybody level group.,Walton Group,expense,2
2024-05-06,23.43,Entertainment,Sports,Concert,AMC Theaters,expense,2
2024-05-06,25.08,ATM Fee,ATM Fee,Task miss against.,Le LLC,expense,2
2024-05-06,13.14,Other,Other,Follow his throw.,Powell-Hernandez,expense,2
2024-05-07,40.21,Shopping,Personal Care,Retail shopping,CVS,expense,2
2024-05-08,8.9,Food & Dining,Groceries,Coffee,DoorDash,expense,2
2024-05-08,195.06,Healthcare,Insurance Premium,Insurance,Dental Associates,expense,2
2024-05-08,45.03,ATM Fee,ATM Fee,Though floor.,Little LLC,expense,2
2024-05-09,8.45,Entertainment,Gaming,Subscription,Netflix,expense,2
2024-05-09,46.62,Subscription,Subscription,Scientist community guess theory thought.,Clark-Brown,expense,2
2024-05-10,117.86,Healthcare,Pharmacy,Doctor visit,CVS Pharmacy,expense,2
2024-05-12,37.71,ATM Fee,ATM Fee,Institution attack feel work.,Wilson-Gentry,expense,2
2024-05-12,42.01,Subscription,Subscription,Later mean.,Green LLC,expense,2
2024-05-12,45.65,ATM Fee,ATM Fee,Reach them believe thank Mr.,Barrera LLC,expense,2
2024-05-13,8.51,Food & Dining,Fast Food,Grocery shopping,Whole Foods,expense,2
2024-05-15,3426.13,Salary,Salary,Monthly salary payment,Healthcare LLC,income,2
2024-05-16,204.22,Utilities,Electric,Phone bill,Comcast,expense,2
2024-05-18,35.65,Shopping,Books,Retail shopping,CVS,expense,2
2024-05-19,37.42,Bank Fee,Bank Fee,Follow strong resource early.,Klein-Juarez,expense,2
2024-05-20,136.39,Utilities,Phone,Electric bill,AT&T,expense,2
2024-05-20,14.15,ATM Fee,ATM Fee,Middle suddenly car evening.,Taylor and Sons,expense,2
2024-05-20,27.05,Other,Other,Energy thing meet.,Snyder LLC,expense,2
2024-05-21,25.88,ATM Fee,ATM Fee,Company meet.,"Hernandez, Thompson and Trujillo",expense,2
2024-05-22,39.53,Food & Dining,Restaurants,Dinner,Starbucks,expense,2
2024-05-22,15.74,Transportation,Public Transit,Car payment,Lyft,expense,2
